302	1	832
827	1	539
579	1	108
346	1	90
339	1	933
37	1	3
79	1	9
94	1	5
22	1	103
122	1	462
59	1	64
869	1	127
1095	1	769
84	1	462
741	1	403
484	1	839
48	1	9
101	1	112
762	1	445
337	1	109
578	1	9
531	1	97
1218	1	353
666	1	14
658	1	77
638	1	829
832	1	583
809	1	168
20	1	200
913	1	486
142	1	5
1056	1	177
992	1	119
23	1	80
187	1	83
791	1	394
752	1	118
845	1	183
834	1	487
153	1	101
281	1	28
445	1	791
264	1	36
106	1	265
841	1	485
539	1	930
782	1	352
1047	1	125
302	1	951
193	1	91
194	1	198
516	1	121
61	1	243
791	1	516
222	1	15
586	1	219
206	1	5
285	1	68
59	1	68
13	1	284
1141	1	5
44	1	42
420	1	26
852	1	183
593	1	394
27	1	90
59	1	13
985	1	539
449	1	33
326	1	50
926	1	118
398	1	113
66	1	204
22	1	172
48	1	23
917	1	117
238	1	361
14	1	184
451	1	392
716	1	113
102	1	3
762	1	127
79	1	284
237	1	38
282	1	38
569	1	19
238	1	131
376	1	131
803	1	370
829	1	1111
766	1	770
84	1	805
652	1	400
512	1	556
885	1	887
609	1	610
844	1	77
89	1	22
310	1	352
370	1	756
322	1	5
219	1	122
766	1	629
8	1	49
131	1	340
892	1	86
516	1	338
660	1	654
1033	1	183
412	1	265
193	1	13
632	1	118
345	1	113
826	1	15
1028	1	15
985	1	846
37	1	222
334	1	158
289	1	324
111	1	91
44	1	11
333	1	6
58	1	72
740	1	183
598	1	130
241	1	6
26	1	211
777	1	123
36	1	79
1056	1	484
37	1	220
233	1	217
96	1	43
384	1	94
414	1	2
97	1	117
117	1	779
429	1	183
875	1	582
1175	1	160
392	1	118
736	1	15
71	1	7
302	1	979
1006	1	118
1034	1	771
117	1	655
510	1	5
151	1	209
399	1	5
913	1	515
106	1	3
346	1	11
775	1	736
551	1	348
200	1	247
539	1	534
102	1	22
654	1	764
864	1	764
1204	1	183
64	1	110
1144	1	117
38	1	158
339	1	436
248	1	235
83	1	98
466	1	49
490	1	184
1191	1	689
784	1	762
1129	1	183
1038	1	394
214	1	83
579	1	96
98	1	5
13	1	151
247	1	38
485	1	777
824	1	302
987	1	846
605	1	122
883	1	760
382	1	6
1030	1	868
406	1	108
3	1	95
978	1	15
123	1	5
159	1	18
800	1	125
102	1	51
487	1	177
160	1	795
66	1	74
869	1	368
147	1	159
112	1	104
140	1	245
238	1	241
1215	1	118
866	1	681
1042	1	15
302	1	864
282	1	91
513	1	368
4	1	53
793	1	118
753	1	367
219	1	168
229	1	121
240	1	46
968	1	594
791	1	768
352	1	451
60	1	136
829	1	692
446	1	186
29	1	36
66	1	57
504	1	10
1112	1	761
460	1	5
370	1	799
285	1	165
675	1	70
551	1	710
353	1	90
94	1	11
742	1	15
913	1	539
40	1	158
210	1	244
267	1	158
501	1	677
1180	1	118
449	1	241
171	1	158
745	1	778
350	1	51
158	1	94
241	1	170
362	1	5
48	1	212
839	1	115
696	1	108
133	1	212
1114	1	224
420	1	308
953	1	765
659	1	5
178	1	1119
689	1	168
406	1	94
485	1	168
670	1	15
64	1	582
201	1	3
405	1	4
172	1	154
1056	1	115
454	1	126
884	1	77
965	1	805
850	1	750
688	1	122
178	1	539
600	1	39
508	1	509
605	1	113
149	1	152
147	1	136
339	1	515
432	1	12
756	1	839
310	1	118
626	1	113
771	1	777
128	1	140
787	1	221
1110	1	446
123	1	95
50	1	84
255	1	5
1064	1	739
933	1	403
111	1	13
1110	1	86
473	1	570
415	1	94
157	1	6
95	1	99
261	1	266
346	1	35
281	1	309
845	1	302
338	1	846
651	1	938
254	1	5
244	1	82
406	1	105
1215	1	148
277	1	104
23	1	10
209	1	5
164	1	69
153	1	3
534	1	663
159	1	207
762	1	352
344	1	652
235	1	158
96	1	107
22	1	37
83	1	108
445	1	982
404	1	30
777	1	15
117	1	15
1146	1	367
284	1	11
378	1	14
876	1	339
86	1	15
991	1	446
445	1	1106
844	1	1108
107	1	99
872	1	857
747	1	474
224	1	183
258	1	8
26	1	260
108	1	49
107	1	72
924	1	183
142	1	103
37	1	629
16	1	115
869	1	751
114	1	348
454	1	148
723	1	3
779	1	124
632	1	90
178	1	529
866	1	221
106	1	112
863	1	767
1210	1	118
123	1	312
985	1	638
1147	1	198
894	1	15
71	1	89
135	1	59
202	1	193
413	1	51
551	1	121
766	1	777
927	1	372
29	1	83
1074	1	930
392	1	451
825	1	487
3	1	211
447	1	6
553	1	19
281	1	131
767	1	113
688	1	774
135	1	79
445	1	868
99	1	336
1178	1	302
1121	1	116
44	1	244
292	1	5
660	1	963
35	1	3
172	1	6
59	1	212
1222	1	183
302	1	780
325	1	23
172	1	158
937	1	691
60	1	103
250	1	45
787	1	391
68	1	294
270	1	124
8	1	243
1117	1	1072
1038	1	198
629	1	425
44	1	79
172	1	35
624	1	150
678	1	584
909	1	125
457	1	66
651	1	113
59	1	102
638	1	593
1139	1	768
325	1	326
660	1	15
160	1	91
135	1	5
786	1	353
495	1	436
688	1	113
23	1	63
681	1	1010
28	1	76
96	1	110
131	1	121
292	1	13
594	1	778
578	1	171
334	1	6
670	1	351
689	1	302
270	1	372
579	1	81
829	1	824
168	1	801
337	1	91
90	1	284
107	1	235
65	1	63
736	1	519
123	1	160
72	1	112
942	1	582
927	1	594
95	1	123
794	1	514
689	1	148
420	1	4
607	1	79
146	1	5
390	1	94
26	1	244
290	1	8
29	1	75
746	1	747
151	1	27
339	1	914
751	1	474
59	1	53
83	1	3
302	1	539
248	1	234
624	1	172
145	1	533
829	1	943
479	1	68
1191	1	793
155	1	1174
200	1	410
252	1	35
1111	1	15
479	1	102
283	1	9
752	1	678
497	1	11
76	1	177
540	1	487
675	1	48
5	1	34
519	1	551
551	1	1067
353	1	125
747	1	539
1184	1	302
784	1	445
98	1	222
292	1	186
57	1	30
1103	1	846
991	1	148
277	1	152
728	1	315
738	1	822
270	1	117
586	1	91
812	1	474
651	1	941
874	1	741
844	1	446
605	1	117
1154	1	121
839	1	535
247	1	3
515	1	914
289	1	288
138	1	9
1139	1	183
76	1	119
420	1	240
11	1	94
515	1	775
1050	1	163
66	1	234
399	1	43
928	1	681
95	1	6
1115	1	632
1109	1	349
624	1	130
498	1	5
859	1	127
390	1	154
754	1	736
61	1	361
303	1	631
237	1	357
738	1	588
13	1	11
50	1	118
829	1	741
909	1	760
845	1	965
41	1	23
27	1	8
600	1	441
992	1	425
285	1	19
128	1	145
102	1	96
605	1	1026
509	1	5
539	1	684
270	1	629
321	1	94
1020	1	372
420	1	28
61	1	10
95	1	110
145	1	184
1060	1	303
168	1	582
5	1	249
605	1	769
182	1	23
501	1	198
746	1	487
778	1	114
520	1	14
125	1	551
487	1	794
803	1	198
23	1	9
594	1	514
60	1	11
580	1	844
248	1	131
2	1	34
968	1	368
451	1	436
605	1	303
1215	1	349
37	1	351
50	1	163
416	1	11
715	1	205
114	1	14
978	1	224
23	1	109
660	1	537
105	1	607
436	1	76
829	1	464
339	1	689
350	1	222
121	1	222
26	1	104
982	1	611
579	1	32
12	1	35
1123	1	805
1218	1	103
10	1	133
513	1	76
99	1	147
786	1	581
101	1	245
285	1	438
288	1	76
1006	1	777
1141	1	183
258	1	197
150	1	12
545	1	76
64	1	112
96	1	64
171	1	244
258	1	53
64	1	170
786	1	670
752	1	218
408	1	197
687	1	55
267	1	44
786	1	224
118	1	177
326	1	47
346	1	6
1103	1	120
200	1	33
1141	1	123
138	1	8
689	1	182
1079	1	163
992	1	198
99	1	172
1080	1	127
111	1	9
1103	1	445
160	1	84
272	1	30
766	1	125
978	1	177
398	1	522
870	1	445
94	1	84
584	1	125
1079	1	899
536	1	186
8	1	2
857	1	445
526	1	3
50	1	105
323	1	605
412	1	106
539	1	178
23	1	385
66	1	75
172	1	50
547	1	529
603	1	30
151	1	140
501	1	121
651	1	229
68	1	242
215	1	169
159	1	37
1218	1	126
595	1	47
689	1	368
651	1	849
118	1	115
309	1	245
105	1	20
173	1	49
1134	1	183
651	1	302
106	1	48
537	1	538
332	1	8
461	1	127
857	1	876
145	1	143
19	1	24
753	1	186
632	1	710
331	1	3
965	1	582
337	1	24
736	1	752
677	1	733
856	1	858
64	1	579
501	1	446
302	1	975
41	1	96
238	1	69
68	1	57
935	1	515
445	1	746
17	1	24
579	1	74
270	1	350
117	1	895
791	1	761
859	1	519
267	1	48
270	1	425
339	1	177
22	1	46
791	1	539
736	1	738
66	1	102
501	1	1020
67	1	186
638	1	114
61	1	234
913	1	122
936	1	117
1103	1	446
28	1	3
829	1	1009
354	1	4
1136	1	768
501	1	94
1139	1	93
48	1	219
740	1	777
541	1	5
352	1	899
184	1	284
48	1	90
159	1	69
932	1	425
410	1	35
22	1	13
1064	1	840
703	1	183
1026	1	186
985	1	117
653	1	160
44	1	27
248	1	6
745	1	349
41	1	433
486	1	515
359	1	75
787	1	11
933	1	594
696	1	2
999	1	777
240	1	22
938	1	189
63	1	501
302	1	1022
1103	1	163
1	1	8
125	1	329
678	1	817
965	1	630
1042	1	551
145	1	53
689	1	114
752	1	122
125	1	219
94	1	168
346	1	99
884	1	222
309	1	596
508	1	53
736	1	747
35	1	12
165	1	167
929	1	678
105	1	11
461	1	103
903	1	403
96	1	108
126	1	805
157	1	99
219	1	125
1033	1	594
248	1	47
812	1	445
149	1	83
437	1	9
839	1	117
71	1	99
578	1	671
282	1	184
153	1	75
584	1	632
46	1	211
935	1	1034
145	1	211
516	1	303
738	1	655
652	1	539
22	1	165
125	1	124
83	1	27
811	1	762
69	1	90
405	1	108
365	1	90
107	1	211
737	1	584
38	1	13
740	1	219
579	1	25
888	1	351
159	1	217
309	1	5
607	1	154
770	1	519
153	1	68
178	1	710
59	1	38
33	1	265
548	1	549
55	1	224
798	1	667
675	1	234
209	1	112
776	1	127
302	1	811
1087	1	186
302	1	660
325	1	81
241	1	14
785	1	875
667	1	486
609	1	9
1218	1	368
86	1	55
118	1	310
169	1	91
172	1	32
884	1	338
818	1	793
90	1	390
801	1	797
241	1	99
159	1	154
492	1	40
764	1	371
158	1	90
673	1	15
584	1	778
1168	1	127
1144	1	451
783	1	118
831	1	55
151	1	22
746	1	425
675	1	11
608	1	12
26	1	173
811	1	828
193	1	76
523	1	83
302	1	818
165	1	72
848	1	778
160	1	464
38	1	99
534	1	9
118	1	94
741	1	781
501	1	352
539	1	339
654	1	183
1095	1	755
874	1	118
927	1	518
1050	1	551
405	1	40
175	1	9
1088	1	77
270	1	1146
712	1	303
1115	1	710
689	1	348
987	1	736
437	1	132
13	1	109
584	1	352
752	1	758
787	1	400
653	1	747
12	1	47
787	1	485
420	1	309
187	1	136
66	1	64
862	1	189
1218	1	219
169	1	118
763	1	367
354	1	355
740	1	55
740	1	97
931	1	594
808	1	118
64	1	207
350	1	118
173	1	2
117	1	302
32	1	276
23	1	265
79	1	6
1185	1	94
942	1	486
666	1	12
141	1	9
487	1	168
909	1	186
399	1	401
155	1	368
15	1	122
131	1	5
86	1	303
830	1	826
992	1	353
131	1	94
766	1	655
495	1	5
59	1	55
172	1	72
326	1	10
891	1	770
490	1	5
108	1	109
631	1	391
1138	1	778
794	1	168
379	1	120
861	1	770
95	1	121
106	1	9
111	1	112
784	1	1096
867	1	15
1145	1	302
145	1	40
37	1	631
168	1	349
688	1	837
114	1	772
857	1	763
159	1	570
388	1	113
638	1	943
235	1	47
151	1	59
579	1	211
936	1	11
241	1	233
775	1	183
23	1	153
812	1	681
407	1	136
833	1	177
90	1	98
126	1	551
934	1	183
425	1	839
395	1	81
373	1	762
930	1	982
598	1	24
1218	1	5
994	1	302
280	1	5
285	1	167
387	1	202
605	1	119
844	1	224
186	1	3
408	1	177
688	1	638
383	1	23
50	1	140
338	1	462
151	1	184
168	1	741
281	1	167
244	1	182
829	1	747
83	1	266
1079	1	769
64	1	68
182	1	50
155	1	539
851	1	183
59	1	32
621	1	143
1151	1	118
59	1	9
936	1	339
79	1	2
1185	1	302
660	1	120
157	1	32
60	1	90
1024	1	224
412	1	72
168	1	51
323	1	379
956	1	302
992	1	678
631	1	160
919	1	77
151	1	145
326	1	110
111	1	368
79	1	111
929	1	774
393	1	394
337	1	163
40	1	111
385	1	10
1006	1	827
32	1	205
125	1	118
26	1	3
1215	1	122
461	1	91
302	1	955
992	1	403
715	1	76
78	1	37
738	1	793
949	1	9
740	1	755
99	1	193
490	1	14
581	1	485
338	1	584
219	1	91
149	1	48
778	1	777
670	1	667
35	1	64
137	1	400
594	1	582
516	1	982
1103	1	222
829	1	436
809	1	118
841	1	224
1020	1	425
70	1	69
66	1	32
1072	1	487
445	1	537
267	1	98
267	1	172
1134	1	784
535	1	537
13	1	71
258	1	90
478	1	99
846	1	611
431	1	246
131	1	53
742	1	581
1006	1	224
309	1	2
196	1	8
182	1	106
379	1	678
128	1	41
79	1	8
26	1	136
59	1	235
281	1	235
97	1	11
1198	1	118
1039	1	792
1185	1	655
182	1	12
867	1	485
44	1	83
84	1	198
798	1	183
3	1	83
398	1	548
241	1	213
180	1	126
1166	1	1167
1110	1	516
71	1	238
96	1	32
182	1	91
791	1	736
325	1	130
290	1	108
64	1	121
22	1	234
929	1	120
265	1	49
370	1	155
294	1	49
129	1	127
324	1	94
936	1	224
694	1	11
890	1	118
674	1	8
516	1	436
265	1	12
674	1	3
519	1	118
200	1	24
476	1	49
116	1	1020
1024	1	551
829	1	224
98	1	91
238	1	5
777	1	352
29	1	471
296	1	102
32	1	102
106	1	11
650	1	562
756	1	655
64	1	47
20	1	207
58	1	45
102	1	94
120	1	224
785	1	858
1002	1	667
76	1	80
109	1	66
933	1	1033
159	1	33
1216	1	183
899	1	15
1016	1	55
660	1	425
339	1	425
282	1	284
653	1	178
413	1	99
238	1	68
885	1	534
243	1	13
398	1	108
668	1	128
339	1	348
501	1	183
1191	1	802
164	1	6
871	1	681
72	1	130
675	1	491
501	1	779
778	1	353
266	1	119
850	1	445
1105	1	782
1099	1	846
99	1	81
474	1	594
675	1	502
66	1	93
173	1	244
689	1	303
1161	1	183
261	1	53
51	1	102
95	1	40
607	1	51
38	1	190
82	1	246
284	1	90
108	1	104
59	1	22
168	1	403
927	1	739
3	1	235
274	1	276
445	1	984
1099	1	403
242	1	244
287	1	143
810	1	852
653	1	769
118	1	769
751	1	189
803	1	594
1079	1	351
78	1	84
445	1	927
66	1	14
688	1	839
79	1	5
105	1	93
859	1	15
193	1	53
479	1	4
897	1	1055
526	1	148
791	1	302
70	1	47
168	1	631
302	1	868
160	1	906
459	1	108
626	1	3
403	1	177
292	1	32
125	1	846
370	1	801
317	1	249
158	1	219
829	1	302
567	1	80
941	1	938
235	1	295
741	1	738
551	1	772
10	1	38
27	1	14
1092	1	15
280	1	246
786	1	784
484	1	1085
6	1	5
299	1	45
413	1	210
250	1	5
887	1	699
267	1	144
539	1	667
1033	1	302
495	1	15
97	1	148
722	1	14
17	1	27
339	1	120
102	1	193
533	1	39
892	1	53
551	1	464
874	1	55
153	1	8
454	1	457
23	1	172
325	1	328
734	1	302
1144	1	177
578	1	32
244	1	75
454	1	408
554	1	38
233	1	115
1013	1	394
260	1	211
740	1	224
784	1	373
160	1	775
127	1	538
274	1	183
660	1	436
1144	1	310
235	1	82
75	1	53
607	1	94
651	1	117
1032	1	77
1191	1	116
42	1	432
1218	1	102
105	1	589
1111	1	198
370	1	224
867	1	777
352	1	118
436	1	483
748	1	582
1215	1	515
800	1	799
371	1	115
332	1	14
596	1	76
849	1	221
267	1	36
153	1	151
222	1	961
183	1	372
281	1	32
289	1	12
915	1	310
240	1	243
660	1	219
684	1	464
935	1	755
131	1	261
242	1	55
436	1	485
403	1	3
1052	1	113
385	1	166
385	1	184
292	1	265
1180	1	183
447	1	53
302	1	938
61	1	63
521	1	271
1164	1	710
5	1	131
5	1	22
1018	1	368
812	1	837
292	1	38
23	1	41
1015	1	15
1138	1	124
265	1	149
1018	1	348
678	1	895
535	1	896
1047	1	302
846	1	539
675	1	89
1198	1	518
270	1	736
938	1	515
94	1	12
68	1	334
60	1	30
48	1	19
3	1	22
99	1	13
892	1	485
900	1	901
280	1	98
150	1	5
1139	1	551
1006	1	584
927	1	516
73	1	77
137	1	184
241	1	262
913	1	1007
159	1	71
31	1	51
29	1	80
844	1	1026
800	1	117
782	1	224
748	1	186
22	1	170
105	1	505
433	1	11
586	1	43
746	1	765
4	1	40
376	1	4
44	1	3
33	1	151
775	1	51
108	1	111
1111	1	403
248	1	239
497	1	97
35	1	6
13	1	1
326	1	143
689	1	630
90	1	214
48	1	37
193	1	129
826	1	582
991	1	160
879	1	183
643	1	117
121	1	758
144	1	143
551	1	1060
171	1	167
105	1	38
474	1	916
678	1	844
169	1	143
283	1	485
508	1	51
64	1	94
416	1	147
779	1	772
961	1	117
4	1	235
238	1	243
942	1	348
285	1	153
863	1	593
515	1	349
1218	1	652
1216	1	177
908	1	183
142	1	47
112	1	32
103	1	6
829	1	403
79	1	200
490	1	96
84	1	51
413	1	294
22	1	91
60	1	14
678	1	852
294	1	40
539	1	168
457	1	462
63	1	312
653	1	271
519	1	120
168	1	116
797	1	681
454	1	455
782	1	783
320	1	195
952	1	868
50	1	242
237	1	14
681	1	516
283	1	3
23	1	239
172	1	110
1139	1	755
290	1	50
352	1	534
578	1	173
1098	1	121
398	1	3
629	1	843
955	1	177
403	1	125
746	1	117
755	1	1150
151	1	186
752	1	224
508	1	75
579	1	41
605	1	379
412	1	165
158	1	345
78	1	81
1064	1	753
429	1	3
173	1	91
547	1	177
241	1	48
160	1	303
173	1	186
787	1	127
386	1	387
536	1	303
688	1	778
107	1	47
1141	1	118
153	1	16
243	1	244
405	1	22
821	1	736
766	1	186
2	1	10
33	1	6
10	1	19
267	1	182
197	1	136
763	1	857
519	1	224
722	1	26
60	1	45
248	1	13
736	1	226
741	1	121
41	1	35
96	1	36
102	1	296
193	1	258
938	1	445
66	1	283
1170	1	118
3	1	11
235	1	53
535	1	1068
487	1	689
487	1	117
654	1	763
449	1	102
829	1	840
114	1	534
8	1	9
859	1	941
359	1	6
1121	1	123
916	1	117
93	1	75
23	1	12
1155	1	173
27	1	15
675	1	557
177	1	3
624	1	81
844	1	462
59	1	23
215	1	408
178	1	484
1184	1	113
379	1	117
28	1	108
445	1	163
593	1	519
786	1	121
182	1	183
828	1	871
638	1	178
19	1	5
992	1	446
942	1	462
607	1	99
991	1	425
108	1	153
285	1	72
566	1	163
302	1	763
904	1	117
267	1	34
238	1	58
783	1	117
145	1	133
410	1	200
890	1	148
3	1	82
829	1	844
111	1	55
235	1	192
178	1	100
71	1	158
338	1	122
86	1	126
784	1	783
235	1	101
180	1	11
159	1	153
353	1	168
868	1	1060
1034	1	939
702	1	23
445	1	1107
296	1	5
653	1	125
64	1	23
929	1	221
894	1	178
479	1	94
580	1	403
814	1	593
800	1	76
495	1	446
1163	1	5
629	1	113
171	1	153
161	1	163
274	1	131
114	1	160
741	1	777
899	1	403
985	1	768
490	1	336
445	1	1108
927	1	323
388	1	79
48	1	224
1038	1	835
339	1	117
890	1	551
499	1	43
96	1	99
1004	1	177
1026	1	551
829	1	117
890	1	891
29	1	49
112	1	53
135	1	173
70	1	136
678	1	349
242	1	143
1221	1	198
445	1	941
248	1	104
578	1	207
531	1	47
693	1	143
64	1	234
203	1	384
107	1	93
849	1	183
111	1	96
411	1	266
168	1	446
3	1	143
594	1	893
94	1	198
250	1	3
666	1	69
195	1	53
64	1	41
146	1	66
406	1	90
681	1	868
1004	1	55
47	1	53
270	1	349
135	1	300
324	1	42
748	1	198
238	1	254
785	1	168
202	1	48
68	1	69
568	1	205
302	1	738
135	1	8
425	1	124
1130	1	163
633	1	93
155	1	302
260	1	74
69	1	143
978	1	485
270	1	310
1110	1	15
1094	1	678
177	1	933
61	1	59
786	1	777
270	1	125
290	1	99
14	1	107
177	1	224
702	1	91
985	1	762
551	1	352
2	1	185
749	1	580
323	1	119
791	1	122
798	1	740
40	1	474
352	1	121
118	1	629
801	1	660
832	1	817
605	1	485
23	1	11
445	1	870
26	1	22
664	1	344
235	1	131
182	1	515
325	1	157
383	1	11
454	1	30
1090	1	1055
178	1	348
338	1	155
79	1	38
1186	1	183
1035	1	793
1218	1	24
537	1	84
965	1	178
99	1	23
501	1	761
294	1	23
1136	1	551
301	1	303
293	1	4
852	1	777
241	1	9
684	1	219
231	1	99
206	1	8
485	1	689
436	1	764
578	1	491
749	1	189
1141	1	302
1086	1	55
1038	1	379
739	1	113
1103	1	436
20	1	209
741	1	584
23	1	278
242	1	10
238	1	109
867	1	198
964	1	302
237	1	94
1038	1	582
90	1	84
822	1	218
248	1	296
3	1	182
769	1	117
317	1	61
267	1	105
292	1	3
266	1	36
337	1	222
1064	1	516
365	1	6
50	1	38
845	1	445
294	1	36
1079	1	339
517	1	86
539	1	122
778	1	15
678	1	870
754	1	582
32	1	75
736	1	122
803	1	183
740	1	118
235	1	104
302	1	973
866	1	445
302	1	400
339	1	1042
875	1	224
101	1	13
41	1	24
938	1	403
1163	1	351
353	1	94
490	1	13
1172	1	667
523	1	5
514	1	594
794	1	667
98	1	24
1125	1	55
1170	1	1004
778	1	303
125	1	120
365	1	266
293	1	3
248	1	63
978	1	118
1151	1	581
324	1	212
114	1	120
68	1	59
966	1	77
1210	1	539
1121	1	84
270	1	126
681	1	930
412	1	485
1001	1	582
582	1	445
219	1	51
182	1	112
802	1	127
786	1	908
689	1	840
794	1	738
151	1	23
120	1	391
1168	1	653
753	1	462
586	1	9
131	1	83
978	1	594
12	1	69
903	1	772
684	1	4
132	1	177
105	1	253
121	1	118
27	1	9
1111	1	846
151	1	101
346	1	391
578	1	233
678	1	936
292	1	80
791	1	654
909	1	353
310	1	43
504	1	32
874	1	865
678	1	1044
883	1	864
238	1	154
826	1	368
32	1	94
242	1	11
551	1	224
829	1	310
401	1	7
99	1	11
678	1	849
352	1	168
787	1	155
467	1	5
265	1	167
922	1	1089
15	1	771
533	1	264
747	1	122
1218	1	32
180	1	425
1141	1	594
79	1	44
334	1	68
267	1	13
64	1	42
883	1	957
60	1	360
681	1	928
904	1	1112
285	1	211
864	1	805
1211	1	183
115	1	782
631	1	684
129	1	11
632	1	425
135	1	108
638	1	348
1050	1	224
33	1	70
106	1	82
992	1	189
738	1	832
779	1	224
1210	1	121
927	1	933
95	1	107
33	1	200
607	1	186
1184	1	539
1	1	7
459	1	166
224	1	750
302	1	976
91	1	81
19	1	184
127	1	763
504	1	5
64	1	492
222	1	76
802	1	667
22	1	43
941	1	221
1009	1	368
678	1	866
1030	1	183
926	1	183
64	1	5
233	1	39
75	1	198
1141	1	159
79	1	75
1101	1	368
510	1	94
420	1	167
1185	1	43
844	1	1104
66	1	264
159	1	212
17	1	32
928	1	982
108	1	23
1219	1	148
405	1	173
353	1	219
1074	1	183
939	1	584
551	1	198
653	1	198
962	1	312
461	1	104
